index,x,y,z,roll,pitch,yaw,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
178,-719.818542480469,-742.597961425781,0,180,0,337.650016784668,39.681875927906,-75.7564570124115,0,0.200019172777649,35.5723546253329
179,-719.633605957031,-742.674011230469,0,180,0,337.660526275635,39.6818752446729,-75.7564548535366,0,0.199962722761408,35.7723173480943
180,-719.448547363281,-742.75,0,180,0,337.671203613281,39.6818745619883,-75.7564526932366,0,0.200052433665779,35.9723697817601
181,-719.263549804688,-742.825988769531,0,180,0,337.68204498291,39.6818738793036,-75.7564505336491,0,0.19999597441079,36.1723657561709
182,-719.078552246094,-742.901916503906,0,180,0,337.693056106567,39.6818731971672,-75.7564483740617,0,0.199972791981731,36.3723385481526
183,-718.893493652344,-742.977783203125,0,180,0,337.704233169556,39.6818725155791,-75.7564462137617,0,0.200006097834731,36.5723446459874
184,-718.708435058594,-743.053649902344,0,180,0,337.715578079224,39.6818718339911,-75.7564440534618,0,0.200006097834731,36.7723507438221
185,-718.523315429688,-743.129455566406,0,180,0,337.727088928223,39.6818711529514,-75.7564418924493,0,0.200039435387986,36.9723901792101
186,-718.338256835937,-743.205261230469,0,180,0,337.73876953125,39.6818704719117,-75.7564397321493,0,0.199982953835281,37.1723731330454
187,-718.153198242188,-743.281005859375,0,180,0,337.75061416626,39.6818697914203,-75.7564375718494,0,0.199959825787264,37.3723329588326
188,-717.968078613281,-743.356689453125,0,180,0,337.762626647949,39.6818691114773,-75.7564354108369,0,0.199993208307939,37.5723261671406
189,-717.782958984375,-743.432434082031,0,180,0,337.774806976318,39.6818684309859,-75.7564332498244,0,0.200016313870977,37.7723424810115
190,-717.746459960938,-743.447265625,0,180,0,337.777225494385,39.681868297739,-75.7564328237495,0,0.039397377815345,37.8117398588269
191,-717.56103515625,-743.523010253906,0,180,0,337.780282974243,39.6818676172476,-75.7564306591745,0,0.20029879430876,38.0120386531357
192,-717.375549316406,-743.598815917969,0,180,0,337.783319473267,39.6818669362078,-75.756428493887,0,0.200378380786196,38.2124170339218
193,-717.190185546875,-743.674499511719,0,180,0,337.786334991455,39.6818662562647,-75.7564263300246,0,0.200219213408078,38.4126362473299
194,-717.004760742188,-743.750244140625,0,180,0,337.789333343506,39.6818655757733,-75.7564241654496,0,0.20029879430876,38.6129350416387
195,-716.8193359375,-743.825988769531,0,180,0,337.792310714722,39.6818648952819,-75.7564220008746,0,0.20029879430876,38.8132338359474
196,-716.633850097656,-743.901672363281,0,180,0,337.795269012451,39.6818642153388,-75.7564198355872,0,0.200332231918522,39.013566067866
197,-716.448486328125,-743.977355957031,0,180,0,337.798208236694,39.6818635353957,-75.7564176717247,0,0.200219213408078,39.213785281274
198,-716.263061523437,-744.052978515625,0,180,0,337.801126480103,39.6818628560009,-75.7564155071497,0,0.200252664306028,39.4140379455801
199,-716.077575683594,-744.128601074219,0,180,0,337.804025650024,39.6818621766062,-75.7564133418623,0,0.20030918139418,39.6143471269743
200,-715.892150878906,-744.204345703125,0,180,0,337.80690574646,39.6818614961147,-75.7564111772873,0,0.20029879430876,39.814645921283
201,-715.706726074219,-744.279968261719,0,180,0,337.809764862061,39.6818608167199,-75.7564090127123,0,0.200252664306028,40.014898585589
202,-715.521301269531,-744.355590820313,0,180,0,337.812606811523,39.6818601373251,-75.7564068481374,0,0.200252664306028,40.2151512498951
203,-715.335815429688,-744.431274414063,0,180,0,337.815427780151,39.681859457382,-75.7564046828499,0,0.200332231918522,40.4154834818136
204,-715.150329589844,-744.5068359375,0,180,0,337.818227767944,39.6818587785356,-75.7564025175625,0,0.200286146816841,40.6157696286304
205,-714.964965820313,-744.582458496094,0,180,0,337.821008682251,39.6818580991407,-75.7564003537,0,0.200196149870819,40.8159657785013
206,-714.779479980469,-744.658020019531,0,180,0,337.823770523071,39.6818574202943,-75.7563981884125,0,0.200286146816841,41.0162519253181
207,-714.593994140625,-744.733703613281,0,180,0,337.826513290405,39.6818567403511,-75.7563960231251,0,0.200332231918522,41.2165841572366
208,-714.408508300781,-744.809204101562,0,180,0,337.829236984253,39.6818560620529,-75.7563938578376,0,0.200263128192008,41.4168472854286
209,-714.22314453125,-744.884765625,0,180,0,337.831939697266,39.6818553832064,-75.7563916939751,0,0.200173102286572,41.6170203877152
210,-714.037658691406,-744.960327148438,0,180,0,337.834621429443,39.6818547043599,-75.7563895286877,0,0.200286146816841,41.817306534532
211,-713.852233886719,-745.035888671875,0,180,0,337.837285995483,39.6818540255134,-75.7563873641127,0,0.200229623226918,42.017536157759
212,-713.666748046875,-745.111389160156,0,180,0,337.839931488037,39.6818533472153,-75.7563851988253,0,0.200263128192008,42.217799285951
213,-713.481262207031,-745.186950683594,0,180,0,337.842555999756,39.6818526683687,-75.7563830335378,0,0.200286146816841,42.4180854327678
214,-713.295776367188,-745.262451171875,0,180,0,337.84515953064,39.6818519900706,-75.7563808682503,0,0.200263128192008,42.6183485609598
215,-713.1103515625,-745.338012695312,0,180,0,337.847743988037,39.681851311224,-75.7563787036754,0,0.200229623226918,42.8185781841867
216,-712.924865722656,-745.413452148437,0,180,0,337.850309371948,39.6818506334742,-75.7563765383879,0,0.200240125525181,43.0188183097119
217,-712.739379882813,-745.489013671875,0,180,0,337.852855682373,39.6818499546276,-75.7563743731004,0,0.200286146816841,43.2191044565288
218,-712.553955078125,-745.564453125,0,180,0,337.855382919312,39.6818492768777,-75.7563722085255,0,0.200183588940744,43.4192880454695
219,-712.368469238281,-745.639953613281,0,180,0,337.857889175415,39.6818485985795,-75.756370043238,0,0.200263128192008,43.6195511736615
220,-712.183044433594,-745.715393066406,0,180,0,337.860374450684,39.6818479208297,-75.756367878663,0,0.200183588940744,43.8197347626023
221,-711.997497558594,-745.790832519531,0,180,0,337.862842559814,39.6818472430797,-75.7563657126631,0,0.200296664750227,44.0200314273525
222,-711.812072753906,-745.866333007813,0,180,0,337.865291595459,39.6818465647815,-75.7563635480881,0,0.200206598103321,44.2202380254558
223,-711.626586914062,-745.941711425781,0,180,0,337.867719650269,39.6818458875799,-75.7563613828007,0,0.200217138821862,44.4204551642777
224,-711.441101074219,-746.017211914063,0,180,0,337.870126724243,39.6818452092816,-75.7563592175132,0,0.200263128192008,44.6207182924697
225,-711.255554199219,-746.092590332031,0,180,0,337.87251663208,39.6818445320801,-75.7563570515132,0,0.200273684536279,44.8209919770059
226,-711.070129394531,-746.168029785156,0,180,0,337.874885559082,39.6818438543302,-75.7563548869383,0,0.200183588940744,45.0211755659467
227,-710.884643554688,-746.243408203125,0,180,0,337.877235412598,39.6818431771286,-75.7563527216508,0,0.200217138821862,45.2213927047686
228,-710.699157714844,-746.31884765625,0,180,0,337.879564285278,39.6818424993786,-75.7563505563633,0,0.200240125525181,45.4216328302937
229,-710.513671875,-746.394226074219,0,180,0,337.881874084473,39.681841822177,-75.7563483910759,0,0.200217138821862,45.6218499691156
230,-710.328247070312,-746.469604492188,0,180,0,337.884166717529,39.6818411449754,-75.7563462265009,0,0.20016059574469,45.8220105648603
231,-710.142700195313,-746.544921875,0,180,0,337.886436462402,39.6818404683221,-75.756344060501,0,0.200250720288318,46.0222612851486
232,-709.957214355469,-746.620361328125,0,180,0,337.888687133789,39.6818397905722,-75.7563418952135,0,0.200240125525181,46.2225014106738
233,-709.771667480469,-746.695739746094,0,180,0,337.890918731689,39.6818391133705,-75.7563397292135,0,0.200273684536279,46.4227750952101
234,-709.586242675781,-746.77099609375,0,180,0,337.893133163452,39.6818384372656,-75.7563375646386,0,0.200114657274163,46.6228897524842
235,-709.400695800781,-746.846435546875,0,180,0,337.895324707031,39.6818377595156,-75.7563353986386,0,0.200296664750227,46.8231864172345
236,-709.215209960938,-746.921752929688,0,180,0,337.897497177124,39.6818370828623,-75.7563332333511,0,0.200194168087549,47.023380585322
237,-709.029724121094,-746.997009277344,0,180,0,337.899652481079,39.6818364067573,-75.7563310680637,0,0.20017121332774,47.2235517986498
238,-708.84423828125,-747.072326660156,0,180,0,337.901784896851,39.681835730104,-75.7563289027762,0,0.200194168087549,47.4237459667373
239,-708.658752441406,-747.147705078125,0,180,0,337.903898239136,39.6818350529023,-75.7563267374887,0,0.200217138821862,47.6239631055592
240,-708.473266601563,-747.222961425781,0,180,0,337.905994415283,39.6818343767973,-75.7563245722013,0,0.20017121332774,47.8241343188869
241,-708.287780761719,-747.298278808594,0,180,0,337.908067703247,39.681833700144,-75.7563224069138,0,0.200194168087549,48.0243284869745
