index,y,x,z,roll,yaw,pitch,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
175,-720.373474121094,742.36962890625,0,0,67.6194915771484,0,0.00174841693322492,0.00126440899582311,0,0.198365844720215,34.9722838916395
176,-720.1884765625,742.44580078125,0,0,67.6294994354248,0,0.00174773266962802,0.00126607085718513,0,0.200065617302583,35.1723495089421
177,-720.003540039063,742.521911621094,0,0,67.6396751403809,0,0.00174704895432853,0.00126773217025902,0,0.19998594361322,35.3723354525553
178,-719.818542480469,742.597961425781,0,0,67.650016784668,0,0.00174636578726961,0.00126939403162105,0,0.200019172777649,35.5723546253329
179,-719.633605957031,742.674011230469,0,0,67.6605262756348,0,0.00174568262026753,0.00127105534469493,0,0.199962722761408,35.7723173480943
180,-719.448547363281,742.75,0,0,67.6712036132813,0,0.00174500000152023,0.00127271775434511,0,0.200052433665779,35.9723697817601
181,-719.263549804688,742.825988769531,0,0,67.6820449829102,0,0.00174431738278713,0.00127437961570714,0,0.19999597441079,36.1723657561709
182,-719.078552246094,742.901916503906,0,0,67.6930561065674,0,0.00174363531233723,0.00127604147706916,0,0.199972791981731,36.3723385481526
183,-718.893493652344,742.977783203125,0,0,67.7042331695557,0,0.00174295379017053,0.00127770388671934,0,0.200006097834731,36.5723446459874
184,-718.708435058594,743.053649902344,0,0,67.7155780792236,0,0.00174227226801804,0.00127936629636951,0,0.200006097834731,36.7723507438221
185,-718.523315429688,743.129455566406,0,0,67.7270889282227,0,0.00174159129414875,0.00128102925430782,0,0.200039435387986,36.9723901792101
186,-718.338256835937,743.205261230469,0,0,67.73876953125,0,0.00174091032026524,0.001282691663958,0,0.199982953835281,37.1723731330454
187,-718.153198242188,743.281005859375,0,0,67.7506141662598,0,0.00174022989466494,0.00128435407360817,0,0.199959825787264,37.3723329588326
188,-717.968078613281,743.356689453125,0,0,67.7626266479492,0,0.00173955001737625,0.00128601703154648,0,0.199993208307939,37.5723261671406
189,-717.782958984375,743.432434082031,0,0,67.7748069763184,0,0.00173886959181857,0.0012876799894848,0,0.200016313870977,37.7723424810115
190,-717.746459960938,743.447265625,0,0,67.7772254943848,0,0.00173873635777966,0.00128800786579443,0,0.0393973778153452,37.8117398588269
191,-717.56103515625,743.523010253906,0,0,67.7802829742432,0,0.00173805593219356,0.00128967356517346,0,0.20029879430876,38.0120386531357
192,-717.375549316406,743.598815917969,0,0,67.7833194732666,0,0.00173737495832427,0.00129133981284064,0,0.200378380786196,38.2124170339218
193,-717.190185546875,743.674499511719,0,0,67.7863349914551,0,0.00173669508102137,0.00129300496393152,0,0.200219213408078,38.4126362473299
194,-717.004760742188,743.750244140625,0,0,67.7893333435059,0,0.00173601465543527,0.00129467066331056,0,0.20029879430876,38.6129350416387
195,-716.8193359375,743.825988769531,0,0,67.7923107147217,0,0.00173533422984917,0.00129633636268959,0,0.20029879430876,38.8132338359474
196,-716.633850097656,743.901672363281,0,0,67.7952690124512,0,0.00173465435254627,0.00129800261035676,0,0.200332231918522,39.013566067866
197,-716.448486328125,743.977355957031,0,0,67.7982082366943,0,0.00173397447525758,0.00129966776144765,0,0.200219213408078,39.213785281274
198,-716.263061523437,744.052978515625,0,0,67.8011264801025,0,0.00173329514625209,0.00130133346082668,0,0.200252664306028,39.4140379455801
199,-716.077575683594,744.128601074219,0,0,67.8040256500244,0,0.0017326158172466,0.00130299970849385,0,0.20030918139418,39.6143471269743
