total_distance_traveled,x,y,z,vx,vy,vz,yaw,pitch,roll
31.776414270416385,216.67170715332,169.706634521484,0.186978206038475,16.9908199310303,-0.0204509682953358,-0.0254451930522919,3.14038944244385,3.1416277885437,-0.00730955507606268
34.673997648722086,219.568588256836,169.642868041992,0.185205519199371,17.5019569396973,-0.914161741733551,-0.00364505755715072,3.09672546386719,3.15514707565308,-0.00704050017520785
36.64238078373911,221.533233642578,169.521621704102,0.1852126121521,17.7831954956055,-1.6697438955307,-0.000500125868711621,3.04032683372498,3.16288375854492,-0.00680136634036899
37.65705802590528,222.544235229492,169.435333251953,0.185205325484276,17.9636707305908,-1.81662917137146,0.000357398967025802,3.01521706581116,3.16236281394958,-0.00680136634036899
37.65705802590528,222.544235229492,169.435333251953,0.185205325484276,17.9636707305908,-1.81662917137146,0.000357398967025802,3.01521706581116,3.16236281394958,-0.00680136634036899
41.62582371204904,226.486251831055,168.975326538086,0.185293138027191,18.5847339630127,-2.59366965293884,0.000629215210210532,2.9797146320343,3.15728187561035,-0.0068793292157352
42.82104524091681,227.669494628906,168.806533813477,0.185315981507301,18.7699851989746,-2.7699408531189,0.000462408061139286,2.97737526893616,3.15577149391174,-0.00687718344852328
43.888562706488706,228.72526550293,168.64860534668,0.185331434011459,18.9374828338623,-2.89773011207581,0.000367784494301304,2.97644090652466,3.15415811538696,-0.00686991168186069
47.31525055485274,232.120056152344,168.182144165039,0.185482427477837,19.5634269714355,-2.17905807495117,-6.18934609519783e-06,3.02536177635193,3.13398480415344,-0.00663804961368442
49.597058474302706,234.389190673828,167.941986083984,0.185454532504082,19.9655475616455,-1.7419992685318,-0.00040492057451047,3.0803325176239,3.12685704231262,-0.00669312477111816
49.597058474302706,234.389190673828,167.941986083984,0.185454532504082,19.9655475616455,-1.7419992685318,-0.00040492057451047,3.0803325176239,3.12685704231262,-0.00669312477111816
53.07711417663813,237.859039306641,167.675643920898,0.185360267758369,20.5546131134033,-1.18653321266174,-5.7501791161485e-05,3.11466455459595,3.12668442726135,-0.00683033419772983
55.282651841689464,240.061752319336,167.564056396484,0.185352563858032,20.909631729126,-0.891674637794495,5.30528996023349e-05,3.12086868286133,3.12737417221069,-0.00683498382568359
56.40848434736022,241.186676025391,167.518829345703,0.185368627309799,21.0758190155029,-0.778382480144501,0.000117616647912655,3.1220965385437,3.12835621833801,-0.00679910136386752
56.40848434736022,241.186676025391,167.518829345703,0.185368627309799,21.0758190155029,-0.778382480144501,0.000117616647912655,3.1220965385437,3.12835621833801,-0.00679910136386752
61.017751081119954,245.793899536133,167.381622314453,0.187729895114899,20.9245948791504,-0.502583086490631,0.000246181472903118,3.12305784225464,3.13411402702332,-0.00213611102662981
63.29194705285671,248.067489624023,167.329132080078,0.18818311393261,20.554594039917,-0.441544681787491,-0.0945151969790459,3.12302875518799,3.13681626319885,0.00247406936250627
64.38447851619382,249.159698486328,167.305252075195,0.176583766937256,20.3725738525391,-0.430048555135727,-0.593711733818054,3.12278032302856,3.13832068443298,0.0165679436177015
67.58187124268433,252.35481262207,167.240310668945,0.0748560875654221,19.6770553588867,-0.406640201807022,-0.463946491479874,3.1217827796936,3.13677048683167,0.0341582298278809
68.68391760760021,253.456192016602,167.216506958008,0.0448060780763626,19.4387664794922,-0.391798228025436,-0.0977805480360985,3.12149953842163,3.13962984085083,0.00616729212924838
69.75626329960797,254.5283203125,167.195037841797,0.0425088293850422,19.2200584411621,-0.38768258690834,0.165520265698433,3.12138986587524,3.13950204849243,-0.00568425608798862
72.92579674512262,257.696838378906,167.130447387695,0.0900861173868179,18.6500720977783,-0.374232441186905,0.32725265622139,3.12127256393433,3.14147853851318,-0.0112291565164924
74.82518869919987,259.595672607422,167.098159790039,0.122886709868908,18.3431396484375,-0.12567138671875,0.291245251893997,3.12597131729126,3.13864970207214,-0.00996482279151678
75.87173266784772,260.64208984375,167.095901489258,0.13901574909687,18.1758289337158,0.166532248258591,0.265713483095169,3.14106345176697,3.13344216346741,-0.00944006349891424
75.87173266784772,260.64208984375,167.095901489258,0.13901574909687,18.1758289337158,0.166532248258591,0.265713483095169,3.14106345176697,3.13344216346741,-0.00944006349891424
79.74274838433819,264.512573242187,167.128143310547,0.194526150822639,17.7588367462158,0.359708040952682,0.118192277848721,3.17528176307678,3.13512301445007,-0.00329792476259172
81.82657210598579,266.595825195312,167.176498413086,0.201188489794731,17.6095199584961,0.525159358978271,0.0232113357633352,3.18034696578979,3.13656640052795,0.00422155857086182
81.82657210598579,266.595825195312,167.176498413086,0.201188489794731,17.6095199584961,0.525159358978271,0.0232113357633352,3.18034696578979,3.13656640052795,0.00422155857086182
84.80434086286708,269.572052001953,167.272125244141,0.195165693759918,17.5341892242432,0.555144429206848,-0.065956212580204,3.17552781105042,3.13865804672241,0.00231432914733887
86.69803665145446,271.464752197266,167.333236694336,0.189241081476212,17.5669116973877,0.574563801288605,-0.0228941235691309,3.17487215995789,3.13932251930237,-0.000893711985554546
87.83072254921362,272.596832275391,167.370254516602,0.187929391860962,17.6099681854248,0.580512464046478,-0.00956089980900288,3.17466711997986,3.13993310928345,-0.0016282795695588
