index,x,y,z,carla_yaw,carla_bearing_yaw,roll,latitude,longitude,altitude,road_grade,segment_distance_m,distance_traveled_m,ltpENU_yaw,ltpENU_bearing_yaw
20729,-101.88935089111328,30.951866149902344,0.0,283.39783477783203,-76.47830466799192,180.0,0.000278045344344946,-0.0009152876119450404,0.0,0.0,0.17715266179082798,4937.539274742576,76.60216522216797,76.47830466799192
20730,-101.84793090820312,31.12410545349121,0.0,283.64720153808594,-76.22693762402028,180.0,0.00027959259632837075,-0.0009149155299078787,0.0,0.0,0.1771496336012457,4937.716424376177,76.35279846191406,76.22693762402028
20731,-101.80575561523438,31.296161651611328,0.0,283.8965606689453,-75.97797020845279,180.0,0.00028113820346220564,-0.0009145366628050183,0.0,0.0,0.1771499101003128,4937.893574286278,76.10343933105469,75.97797020845279
20732,-101.76283264160156,31.468034744262695,0.0,284.1459274291992,-75.73109993618273,180.0,0.00028268216571802895,-0.0009141510791724762,0.0,0.0,0.17715174750204574,4938.0707260337795,75.85407257080078,75.73109993618273
20733,-101.71916961669922,31.639720916748047,0.0,284.3952865600586,-75.48122582036085,180.0,0.00028422444884768083,-0.0009137588475462695,0.0,0.0,0.17715135214356276,4938.247877385923,75.6047134399414,75.48122582036085
20734,-101.67475891113281,31.81121253967285,0.0,284.6446533203125,-75.22641984618599,180.0,0.0002857649842979981,-0.0009133598993903812,0.0,0.0,0.1771487722291335,4938.425026158152,75.3553466796875,75.22641984618599
20735,-101.62958526611328,31.982507705688477,0.0,284.8940124511719,-74.9835431201758,180.0,0.00028730375495911176,-0.0009129540976327768,0.0,0.0,0.1771516076829989,4938.602177765835,75.10598754882812,74.9835431201758
20736,-101.58368682861328,32.15360641479492,0.0,285.1433792114258,-74.73113899266211,180.0,0.00028884076081681087,-0.0009125417849535423,0.0,0.0,0.17714805904337028,4938.7793258248785,74.85662078857422,74.73113899266211
20737,-101.53703308105469,32.32450866699219,0.0,285.39273834228516,-74.4823612518918,180.0,0.0002903760018568846,-0.0009121226872086088,0.0,0.0,0.17715572801170945,4938.95648155289,74.60726165771484,74.4823612518918
20738,-101.48963928222656,32.495201110839844,0.0,285.64210510253906,-74.23357179655952,180.0,0.00029190935818235175,-0.0009116969414700109,0.0,0.0,0.1771498872538339,4939.133631440144,74.35789489746094,74.23357179655952
20739,-101.4415054321289,32.66568374633789,0.0,285.89146423339844,-73.9851203980799,180.0,0.0002934408297505797,-0.0009112645477377486,0.0,0.0,0.17714738646557435,4939.31077882661,74.10853576660156,73.9851203980799
20740,-101.39263153076172,32.835960388183594,0.0,286.14083099365234,-73.73328090821833,180.0,0.00029497045085236095,-0.0009108255060118216,0.0,0.0,0.1771518924344288,4939.487930719044,73.85916900634766,73.73328090821833
20741,-101.34300994873047,33.006019592285156,0.0,286.39019775390625,-73.48380912940378,180.0,0.00029649811868637244,-0.000910379747756213,0.0,0.0,0.17715088005127427,4939.665081599095,73.60980224609375,73.48380912940378
20742,-101.29264831542969,33.17586135864258,0.0,286.6395568847656,-73.23670541649017,180.0,0.0002980238332099816,-0.0009099273415069399,0.0,0.0,0.1771511211032305,4939.842232720199,73.36044311523438,73.23670541649017
20743,-101.2415542602539,33.34548568725586,0.0,286.88893127441406,-72.98616772500385,180.0,0.00029954759449424273,-0.0009094683558000193,0.0,0.0,0.17715251997025672,4940.019385240169,73.11106872558594,72.98616772500385
20744,-101.1897201538086,33.5148811340332,0.0,287.13829040527344,-72.73598962351464,180.0,0.00030106929966677853,-0.0009090027220994343,0.0,0.0,0.17714850261822673,4940.196533742787,72.86170959472656,72.73598962351464
20745,-101.13714599609375,33.684051513671875,0.0,287.38765716552734,-72.4878066703441,180.0,0.000302588983061014,-0.0009085304404051847,0.0,0.0,0.1771515153943585,4940.3736852581815,72.61234283447266,72.4878066703441
20746,-101.0838394165039,33.85299301147461,0.0,287.6370162963867,-72.2412269623952,180.0,0.000304106610357735,-0.0009080515792532878,0.0,0.0,0.17715197178524333,4940.550837229966,72.36298370361328,72.2412269623952
20747,-101.0298080444336,34.021697998046875,0.0,287.8863830566406,-71.98797695933557,180.0,0.00030562211301798925,-0.0009075662071797607,0.0,0.0,0.1771461590386562,4940.727983389005,72.11361694335938,71.98797695933557
20748,-100.97502899169922,34.19017028808594,0.0,288.1357421875,-71.73866830857604,180.0,0.00030713552536099087,-0.0009070741185765519,0.0,0.0,0.17715433138786485,4940.905137720393,71.8642578125,71.73866830857604
20749,-100.91951751708984,34.358402252197266,0.0,288.3851089477539,-71.49091980470523,180.0,0.000308646778805155,-0.0009065754505156958,0.0,0.0,0.17715393747264688,4941.082291657865,71.6148910522461,71.49091980470523
20750,-100.86328125,34.52638626098633,0.0,288.6344680786133,-71.24121739694523,180.0,0.00031015580482574023,-0.0009060702715332095,0.0,0.0,0.1771472408620695,4941.259438898727,71.36553192138672,71.24121739694523
20751,-100.80631256103516,34.69412612915039,0.0,288.8838348388672,-70.99112543980364,180.0,0.00031166263768511726,-0.0009055585130930757,0.0,0.0,0.17714992208316147,4941.43658882081,71.11616516113281,70.99112543980364
20752,-100.74861145019531,34.86161804199219,0.0,289.1332015991211,-70.74256073383972,180.0,0.0003131672431493371,-0.0009050401751952947,0.0,0.0,0.1771523611458679,4941.613741181956,70.8667984008789,70.74256073383972
20753,-100.690185546875,35.02885437011719,0.0,289.38256072998047,-70.4944017148284,180.0,0.0003146695526510257,-0.0009045153263758834,0.0,0.0,0.1771484564525674,4941.790889638409,70.61743927001953,70.4944017148284
